800
12
1.45475,0.159432,2.169532,-0.290897,0.594533,-0.015977,-0.506646,0.937279,-0.683723,0.484948,-13.063988,-19.748039
1.736445,0.065175,0.702738,-1.743191,0.481937,-1.80725,-0.626084,0.520842,-1.102281,0.771022,-10.593615,-21.965743
1.384326,0.25369,2.077857,0.024819,0.650831,-0.015977,-1.04412,0.937279,-0.444547,0.313304,-13.095334,-19.720252
0.116696,-1.254434,-0.397357,-1.427475,1.551602,-1.393879,-1.342716,0.520842,-1.341457,1.228739,-4.938005,-26.691517
-0.446694,1.573298,-0.122333,0.908824,-0.756623,1.844191,0.807179,-0.371521,0.57195,-0.602132,-11.036699,-12.822154
0.750511,1.10201,0.244365,0.403678,0.256744,0.328499,0.030828,0.818297,0.332774,0.484948,-14.583752,-16.910329
-0.869237,2.138845,1.069437,0.466821,0.200446,0.948555,0.74746,-0.728466,-0.085784,-0.144414,-14.011129,-16.329763
-1.291781,0.25369,-1.955824,0.466821,-1.15071,0.328499,1.344653,-1.204393,1.409065,-0.773776,-6.189207,-7.24822
-1.080509,0.065175,-0.580706,0.340535,-1.207009,0.466289,1.464091,-1.204393,0.811126,-1.231494,-7.024541,-8.234682
0.257544,-2.102753,-0.030658,-0.985472,1.157515,-1.049404,-1.103839,0.401861,-1.221869,1.514813,-3.674172,-27.763437
1.45475,-0.688887,-0.580706,-1.743191,1.213813,-0.842718,-1.04412,1.948624,-0.863105,0.771022,-8.54887,-23.612551
-0.164999,1.667556,1.619484,-0.227754,0.200446,0.121813,0.030828,0.818297,-0.265166,0.542163,-13.971826,-18.968998
-0.235423,-1.442949,0.061016,-0.922329,1.157515,-1.600565,-1.223277,0.104406,-1.341457,2.144175,-2.137777,-29.20276
1.10263,-1.631465,-0.305682,-1.238045,1.157515,-1.324984,-1.462155,1.829642,-1.221869,0.713807,-8.046689,-24.056371
0.257544,-0.783145,0.061016,-1.238045,1.382708,-0.773823,-1.342716,0.401861,-0.803311,2.029746,-3.158841,-28.331086
-1.221357,0.159432,-0.580706,1.350826,-1.15071,0.741869,1.404372,-0.847448,1.528653,-1.231494,-6.233637,-7.286024
0.257544,-0.688887,-0.580706,-1.048616,1.270111,-0.980509,-1.04412,0.937279,-0.922899,1.858102,-3.345693,-28.093796
0.820935,1.573298,1.619484,0.151105,0.707129,0.466289,-0.685804,0.877788,0.27298,0.084445,-14.898993,-17.780331
0.468816,1.573298,0.977762,-0.35404,0.425639,0.741869,0.269705,0.104406,0.452362,0.484948,-14.64452,-17.157786
-1.996019,-0.029083,-1.314102,1.540256,-0.981816,0.810764,1.702968,-1.382866,0.87092,-0.716562,-5.367644,-6.199522
0.53924,-0.971661,-0.030658,-1.301188,1.270111,-1.600565,-1.223277,0.163897,-1.221869,1.400384,-3.848808,-27.615752
-1.996019,0.25369,-0.67238,1.287683,-0.475132,1.706401,1.165495,-0.431012,1.110095,-0.945421,-9.89155,-11.5721
0.961783,-1.537207,0.152691,-1.174902,0.425639,-1.187194,-1.282997,1.05626,-1.221869,0.771022,-10.997831,-21.44239
-0.235423,1.007752,0.427715,1.098253,-1.038114,1.568611,0.568302,-0.074066,0.631744,-0.830991,-11.686101,-13.619406
1.313902,1.761814,1.711159,-0.606613,-0.24994,0.052918,-0.446927,0.699315,-0.324959,0.542163,-14.869197,-18.165971
1.384326,-0.217599,2.169532,-0.54347,0.538235,-0.842718,-0.685804,0.996769,-0.623929,0.313304,-12.757733,-19.975247
-0.869237,0.724979,-0.397357,1.350826,-1.263307,1.568611,1.046056,-0.728466,0.392568,-1.002635,-9.081713,-10.560572
-1.432628,-0.217599,-0.67238,1.413969,-1.207009,0.328499,1.58353,-0.96643,1.528653,-0.945421,-5.125113,-5.980074
0.609663,-1.160176,-0.030658,-0.859186,1.044918,-1.049404,-0.805242,0.461352,-0.922899,1.457598,-2.946066,-28.400424
-0.446694,0.630721,0.33604,0.971967,-0.925518,1.15524,1.225214,-0.728466,0.332774,-0.602132,-10.38979,-12.006367
0.53924,-1.254434,-0.305682,-1.616904,1.495304,-1.118299,-0.864962,0.639824,-1.221869,1.285954,-4.747095,-26.940953
-1.855171,-0.406114,-1.039079,1.287683,-1.094412,0.328499,0.68774,-0.96643,0.930714,-1.403138,-5.0501,-5.851893
0.046273,1.384783,0.794413,0.529964,-0.981816,1.568611,-0.506646,-0.728466,0.631744,-0.602132,-13.071338,-15.334395
-1.291781,-0.217599,-0.580706,1.22454,-0.812921,0.397394,1.643249,-1.263884,1.050302,-1.002635,-4.659434,-5.477542
0.891359,-0.500372,0.061016,-0.985472,1.157515,-0.980509,-1.04412,1.294224,-1.221869,0.771022,-6.795503,-25.138618
0.680087,-0.217599,0.152691,-0.796043,1.213813,-1.324984,-1.342716,1.294224,-0.922899,0.542163,-6.433373,-25.424612
0.468816,1.007752,2.077857,-0.038324,0.200446,-0.084872,-0.088611,0.699315,-0.444547,0.542163,-14.532928,-18.438218
1.173054,-0.688887,0.519389,-1.238045,0.538235,-0.222662,-0.685804,0.639824,-0.504341,0.427733,-12.127737,-20.609377
-0.305847,1.007752,0.794413,1.098253,-0.362536,1.637506,0.807179,-0.371521,0.87092,-0.487703,-12.293897,-14.487783
-0.939661,1.196267,0.33604,0.656251,-0.53143,1.568611,0.628021,-0.787957,0.093598,-0.373273,-10.99081,-13.020803
-0.024151,0.25369,-0.489031,0.782537,-0.981816,-0.084872,-0.14833,-0.490503,0.512156,-0.544917,-12.02685,-14.103089
0.116696,1.573298,1.34446,0.340535,-0.024747,1.01745,0.030828,0.937279,0.87092,0.313304,-14.783299,-17.402535
1.313902,0.724979,2.352881,-0.290897,0.538235,-0.291557,-1.103839,1.05626,-0.324959,0.542163,-13.422758,-19.327112
-0.517118,0.25369,0.061016,0.214248,-0.981816,0.741869,0.926617,-0.847448,1.528653,-0.659347,-5.931093,-6.834156
-0.37627,1.196267,-0.489031,1.350826,-1.15071,0.741869,-0.14833,-0.371521,0.930714,-1.002635,-9.341855,-10.972573
-0.798814,0.724979,-0.580706,1.098253,-1.038114,0.397394,0.807179,-1.144902,1.528653,-0.659347,-9.454345,-11.014356
0.961783,0.159432,2.261206,0.087962,0.594533,-0.222662,-1.402435,0.520842,-0.444547,0.427733,-13.828693,-19.040567
0.18712,1.761814,0.061016,0.719394,-0.700325,1.637506,0.090547,-0.431012,0.452362,-0.144414,-12.374597,-14.500036
-0.305847,1.007752,-0.397357,1.287683,-0.587729,1.706401,0.389144,-1.263884,0.392568,-0.373273,-11.370503,-13.408664
-0.024151,-0.500372,-0.030658,-0.985472,1.213813,-1.187194,-1.223277,1.353715,-1.221869,0.599377,-7.231247,-24.760245
-0.024151,1.667556,0.977762,0.971967,-0.081045,1.43082,0.329424,-0.371521,0.452362,-0.029985,-12.964522,-15.190491
0.18712,-1.442949,0.152691,-1.553761,1.213813,-1.256089,-1.04412,-0.074066,-1.341457,2.029746,-1.451678,-29.769535
1.10263,0.159432,1.802833,0.340535,0.594533,-0.567138,0.090547,0.282879,0.27298,0.313304,-14.339019,-18.647964
-0.939661,-1.348691,-1.222428,1.540256,-0.869219,0.879659,0.986337,-1.263884,1.349271,-0.830991,-5.414872,-6.252571
-1.010085,-0.123341,-2.689221,0.529964,-0.981816,0.328499,0.986337,-1.085412,1.648241,-1.403138,-1.615043,-1.888289
-0.587542,1.479041,0.33604,0.656251,-0.869219,1.086345,1.225214,-0.787957,0.512156,-0.602132,-10.312498,-12.097166
-1.855171,-0.311856,-1.039079,1.287683,-1.094412,0.604079,0.74746,-1.204393,1.050302,-1.17428,-4.1751,-4.928792
-0.869237,0.347948,-0.947404,1.161396,-0.700325,1.086345,1.404372,-0.96643,1.349271,-1.17428,-6.355575,-7.501518
-1.996019,-0.217599,-1.039079,1.03511,-1.094412,0.328499,0.329424,-1.263884,1.110095,-1.17428,-5.009373,-5.939424
1.525173,-0.029083,1.069437,-0.7329,0.36934,-1.393879,-1.223277,1.234733,-1.162075,0.828236,-10.771299,-21.768491
-1.362204,-0.029083,-0.67238,0.656251,-0.812921,0.672974,0.986337,-1.144902,0.751332,-1.05985,-2.628956,-2.933572
0.398392,-1.631465,-0.489031,-0.922329,1.495304,-1.393879,-1.282997,0.401861,-1.341457,1.228739,-5.768124,-25.925409
1.45475,-0.406114,0.244365,-1.174902,0.98862,-0.980509,-1.223277,1.532187,-0.803311,0.771022,-8.738469,-23.415739
0.398392,-1.065918,0.152691,-1.174902,0.594533,-1.462774,-0.924681,0.877788,-1.341457,1.858102,-3.247978,-28.22969
-0.024151,-0.971661,-0.489031,-1.553761,0.707129,-1.187194,-1.342716,0.461352,-1.401251,1.743672,-1.358006,-29.771015
-1.291781,-0.59463,-2.505872,0.656251,-0.869219,-0.084872,0.986337,-1.501848,1.289477,-1.117065,-2.061688,-2.314341
-0.869237,0.347948,-0.67238,0.151105,-1.038114,0.466289,1.225214,-0.906939,0.811126,-1.345924,-2.225883,-2.606957
-1.503052,-1.254434,-0.855729,1.540256,-1.15071,0.466289,0.150267,-0.96643,1.409065,-1.117065,-6.041434,-7.108836
0.398392,-1.631465,-0.305682,-1.048616,1.382708,-1.049404,-1.04412,0.223388,-0.922899,1.686457,-3.715068,-27.779689
-0.587542,0.724979,-0.030658,0.84568,-1.375903,0.810764,0.628021,-0.847448,0.57195,-0.945421,-8.273833,-9.760383
-0.446694,0.630721,0.794413,0.214248,-0.24994,1.43082,0.74746,-0.847448,0.213186,-0.373273,-11.716814,-13.710409
-0.869237,0.536463,0.152691,1.161396,-0.53143,0.879659,0.74746,-0.787957,0.512156,-0.945421,-10.595458,-12.39321
-1.010085,1.479041,-0.489031,0.087962,-1.038114,1.568611,0.74746,-1.263884,1.409065,-1.002635,-8.546277,-10.067139
-0.587542,-1.065918,-0.67238,1.22454,-0.700325,0.604079,1.523811,-1.323375,0.452362,-0.716562,-7.278783,-8.380443
0.609663,-1.725722,-0.122333,-1.048616,1.044918,-1.049404,-0.745523,0.34237,-0.922899,1.457598,-2.904071,-28.423472
1.173054,0.724979,2.261206,-0.417184,0.763428,0.259603,-0.566365,0.699315,-0.564135,0.02723,-13.255816,-19.5456
-1.503052,1.761814,0.886087,0.529964,-0.587729,0.879659,0.74746,-0.014576,0.512156,-0.487703,-13.73007,-16.267102
0.18712,1.761814,1.069437,0.529964,-0.306238,0.879659,0.68774,-0.490503,-0.085784,-0.487703,-13.334533,-15.650106
0.18712,2.044587,0.977762,0.340535,-0.193641,1.15524,0.508582,0.104406,0.452362,-0.602132,-13.357796,-15.627596
0.820935,-0.59463,-0.305682,-0.859186,1.270111,-1.600565,-1.223277,1.353715,-1.281663,0.656592,-7.608592,-24.556857
-1.080509,-1.160176,-1.039079,0.593108,-1.094412,0.466289,1.284933,-1.561339,1.468859,-1.17428,-3.946096,-4.599955
0.53924,0.819237,0.33604,-0.606613,-0.193641,0.397394,-0.208049,0.937279,0.093598,-0.316058,-13.891836,-16.333172
1.10263,1.573298,0.33604,0.151105,0.481937,0.328499,0.389144,0.520842,0.57195,0.484948,-14.703401,-17.144544
0.18712,1.667556,1.436135,0.277392,0.256744,-0.222662,-0.446927,0.461352,-0.623929,0.542163,-14.702991,-18.236897
-1.573476,1.573298,0.427715,0.214248,-0.700325,1.637506,0.866898,-0.074066,1.050302,-0.373273,-11.256713,-13.344919
0.116696,-1.914238,-0.305682,-1.616904,0.932322,-1.256089,-1.103839,-0.014576,-1.341457,2.08696,-1.329257,-29.842945
-1.432628,0.159432,-0.67238,0.782537,-0.981816,0.535184,1.404372,-0.96643,1.409065,-1.231494,-3.08757,-3.682794
-0.72839,-0.500372,-0.855729,0.593108,-0.644027,0.879659,0.926617,-1.144902,0.87092,-1.288709,-3.921845,-4.484209
1.173054,-0.406114,0.152691,-0.985472,0.819726,-0.911613,-1.402435,1.472697,-1.042487,-0.029985,-9.622422,-22.770717
-1.573476,0.630721,-1.222428,1.22454,-1.094412,0.879659,1.046056,-1.204393,0.512156,-0.602132,-7.301384,-8.642553
-0.235423,-1.442949,-0.764055,-0.922329,1.326409,-0.980509,-1.462155,0.699315,-1.221869,1.858102,-2.733799,-28.602983
0.53924,-1.160176,-0.214007,-0.796043,1.833093,-0.980509,-1.342716,0.758806,-1.042487,1.285954,-4.112664,-27.434375
-0.587542,1.761814,-0.580706,1.287683,-0.812921,1.775296,1.284933,-1.382866,0.631744,-1.002635,-11.219762,-13.168906
1.525173,-0.783145,0.244365,-0.922329,0.932322,-0.980509,-1.163558,1.472697,-1.162075,0.542163,-9.634906,-22.638637
1.525173,-1.065918,-0.122333,-1.553761,0.763428,-1.118299,-1.342716,1.532187,-0.982693,0.828236,-8.089375,-24.004535
0.468816,-1.065918,-0.214007,-1.111759,0.876024,-1.462774,-1.04412,0.877788,-0.803311,1.743672,-3.587658,-27.920366
0.257544,0.630721,1.252786,-0.417184,0.087849,-0.842718,0.150267,0.877788,-0.324959,0.484948,-14.025858,-18.86411
-1.150933,-0.783145,-1.589126,0.593108,-1.319605,-0.222662,0.986337,-1.442357,1.409065,-1.231494,-2.27215,-2.575139
0.750511,0.913494,1.34446,0.277392,0.425639,0.328499,0.389144,0.639824,-0.085784,0.771022,-14.971369,-17.682992
1.384326,1.196267,2.352881,-0.164611,0.707129,-0.567138,-0.446927,0.996769,-0.085784,0.313304,-12.47578,-20.376979
0.116696,-1.537207,-0.122333,-1.364332,0.98862,-1.66946,-0.9844,0.34237,-1.221869,2.029746,-2.090228,-29.072727
-0.024151,0.630721,1.069437,0.403678,0.031551,1.568611,0.568302,-0.847448,-0.444547,-0.602132,-12.248636,-14.415129
-0.869237,0.724979,-1.039079,1.477112,-0.812921,0.672974,1.523811,-0.96643,1.588447,-1.231494,-5.624149,-6.599638
-0.869237,0.724979,-0.67238,1.287683,-0.812921,1.29303,0.926617,-0.96643,1.409065,-0.716562,-9.312513,-10.995149
-0.446694,0.347948,0.061016,1.413969,-0.587729,1.43082,0.389144,-0.371521,0.691538,-0.830991,-7.934315,-9.380374
0.680087,0.159432,2.352881,0.214248,0.594533,0.672974,-0.267769,0.937279,-0.324959,0.542163,-14.069727,-18.790768
0.53924,-1.442949,-0.030658,-0.922329,1.495304,-1.118299,-1.342716,0.580333,-0.982693,1.457598,-5.85379,-25.960283
-0.37627,1.007752,0.152691,1.287683,-1.094412,1.637506,1.284933,-1.263884,0.87092,-0.544917,-10.805207,-12.742316
0.680087,0.819237,1.619484,-0.796043,0.481937,-0.291557,-0.566365,0.580333,-0.982693,0.313304,-12.738982,-19.965534
-1.150933,-0.311856,-1.314102,0.277392,-0.981816,0.604079,1.046056,-1.263884,1.648241,-1.117065,-1.496401,-1.805293
0.257544,-1.254434,-1.130753,-1.301188,1.157515,-1.118299,-1.04412,0.461352,-1.221869,1.629243,-3.318893,-28.091151
1.736445,-0.123341,0.33604,-0.796043,0.763428,-1.256089,-1.581593,1.234733,-0.683723,1.11431,-9.577751,-22.779263
-0.798814,-1.442949,-0.580706,-1.111759,0.763428,-1.393879,-1.521874,0.104406,-1.461045,1.400384,-1.389003,-29.669528
